Header,Rating,Review,Product,asin
It delievers as good as it says!,5.0 ,This is an amazing device. Up and running in a few minutes and works from my IPhone wherever I have internet connection. Great!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Works as advertised,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,"It makes going on vacation easier knowing that we can control lights, radio etc from wherever we are.!!","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
One Star,1.0 ,Have tried 2 and neither connect to wifi unless very close to router.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Great for outlets,5.0 ,"I bought one a little while ago. Great product so I bought another. After the auto-update from the app it to is working great. Easy to set rules/timers dependent on the sun or not. This one controls a black light plugged into outlet the other controls under cabinet lights. I have swapped them around occasionally if one of my kids gets sick and needs a humidifier in the room while they sleep. This way I can put it on as they sleep so the humidifier doesn't stay on longer than the manual says and I don't have to wake up and go into the the room to turn it off. I wish I could have the same review about their other unit that can control light bulbs from Cree, but unfortunately not. That unit I got from them no longer works, and the only way to buy another to replace it is to get the whole kit (including garbage Philips bulbs) all over again. Oh well, I may have to get a wink for bulbs...","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Awesomeness,5.0 ,Excellent product! Great supporting application. Easy to use with other WeMo products as well.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,works amazing,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,"It's awesome and works perfectly with Alexa,,, I would recommend this,,,","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Three Stars,3.0 ,Work well 65% of the time,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,works well,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,Works well very satisfied,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Three Stars,3.0 ,"This works great, just say turn off with Amazon echo it does that","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Great but covers both outlets,5.0 ,Awesome product ....works great just wished they didnt cover both outlets when plugged in,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
One Star,1.0 ,Does not work for me on WIFI just 3G many customers has this issue,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,So far works as promised.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Love it works with Alexa.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
No more coming home to a dark house,5.0 ,Works great,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Frustrated trying to add device...,1.0 ,"I have one of these plugs set up at another home along with a webcam, but I've been totally frustrated trying to add a new device at my current location. When I go to add a new device through the app it tells me ""Let's get started...plug it in."" I do that and the app just sits there like it doesn't recognize the device, which is blinking. I then go to settings and wifi and click on the wemo wifi setting. It connects and when I go back to the app, I name the device and continue, and the app reconnects to my local wifi setting. The app then says ""Success, you can begin using the device"" but right after that the light goes off on the device and the app doesn't recognize it. I try again to go through this process and the wemo wifi network will say ""not in range"" even though I'm a few feet from the router. I returned one unit figuring it was defective but the new unit is doing the same thing, so it has to be the app. Can the app not handle devices in two different homes and under different local networks? Frustrating beyond belief and the Belkin help desk is a waste of time.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Works for me,4.0 ,"Works great ,adds to alexia performance","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Wemo for Memo.,5.0 ,I am very pleased with my Wemo Smart switch and have bought my second Wemo.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Works great with Alexa!,5.0 ,This works great and it now works well with Alexa!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Great product. Works well,5.0 ,Got three of them. Great product. Works well.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Awesome for someone who travels or wants some lights on when you come home from work.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Not ready for Sale as a Finished Product,1.0 ,"I regret to write a negative review for a product from a company headquartered in my state, but this product is simply not ready for sale. I have been working with computers and related hardware/software since 1956. The WeMo needs work. It was difficult to install and when installed would not stay latched to the Internet even when only 12 feet from the router. I am returning the WeMo switch and requesting a refund.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,"The wemo switch is awesome. I have three and mainly use them for lights, and one of my tv's","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,Works great!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Simple to install & use - works as expected,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Works great with Amazon Echo. Alexa turns on and off the lights with ease.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,"Very good product, you can operate anywhere in the world","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,"Great, can control all my devices when I am not home and can set up rules for automation.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Worst in App set up support outside China.,1.0 ,"I received the two switch plugs, after purchasing an Amazon Echo and an Apple smart watch. How awesome I thought I can voice command from in side and remotely from my smart watch. The App set up guide was an Epic confusing Failure. I was on hold with Support for a long long time,nearly an hour it seemed. support set my I-phone up to the switch, but told me I had to wait for firm ware updates to "" Maybe connect with Echo or my Apple watch."" And so I wait, I will return these in the morning, that' is as long as I will continue to ' Wait"" The set up guide in the app was so far off someone should be fired","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,Works as advertised.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Works perfectly as advertised. Setting up the Wemo takes some time to figure out. Thanks,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Nice product now I can easily control my electric heater,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Works as advertised,5.0 ,After the initial set up which took a while to get right. It's been working perfectly.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
"like chair, a closed door",2.0 ,"Any objects, like chair, a closed door, file cabinet or bookshelves, standing in between the switch signal and your wifi will prevent connections and make the switch unavailable.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,"Work great with Echo, easy to hook up.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
It was amazing. My wife would always leave her curling iron ...,5.0 ,It was amazing. My wife would always leave her curling iron plugged in and we would worry about the house when we where away. Now with a simple button on the App I can make sure the iron is off.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
"Works for what I wanted,",4.0 ,"Works for what I wanted, not a full 5 star because setup was not a breeze and i think the interface could use some sprucing up","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Works great with my smart devices,5.0 ,Just what I was looking for ! Works great with my smart devices .,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Easy!,4.0 ,Easy to install and set up. It has been plugged in for about 4 days and no complaints.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
functional wifi switch,5.0 ,As always another great wemo product. I also have 4 light switches.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
One Star,1.0 ,Very buggy. Would not connect to WiFi after multiple attempts over several days just gave up and returned it,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Easy to install,5.0 ,Easy to install and works great- no problems,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Thank you,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
simple to use,5.0 ,Graat with our Echo,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Great product Like how I can access from art devise ...,5.0 ,Great product Like how I can access from art devise or Alexa,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Love this,5.0 ,Love,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Extremely easy setup! Got it working with Alexa in less than 5 minutes!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Works great with Amazon Echo and their smart phone app,5.0 ,Have many of these switches. Works great with Amazon Echo and their smart phone app.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Will buy more,5.0 ,I love my WeMo..course I have no life..but it works Great,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Works well with amazon echo,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Brilliant product. I bought two. Very happy,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,"Amazingly easy to install, and works perfectly with Alexa!","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
They work very nicely together. I also use my iPhone to turn ...,5.0 ,Bought the WeMo to go with the Amazon Echo and was very impressed. They work very nicely together. I also use my iPhone to turn on an off my WeMo switch.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,A little larger than what I expected but it is doing what expected.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
No. 5 hours and not,1.0 ,Archos 80 Internet Tablet does not work. Find the network device. but this does not appear in the app Wemo. I come to return the product,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
One Star,1.0 ,Can not get it to work,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
